neg,neu,pos,compound
0.0,1.0,0.0,0.0
0.105,0.831,0.064,-0.1779
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.142,0.723,0.135,0.1548
0.148,0.852,0.0,-0.7783
0.117,0.841,0.042,-0.5106
0.177,0.742,0.081,-0.4588
0.176,0.824,0.0,-0.6705
0.0,0.787,0.213,0.4019
0.232,0.669,0.098,-0.4228
0.168,0.739,0.093,-0.4632
0.0,1.0,0.0,0.0
0.104,0.779,0.117,0.0772
0.346,0.654,0.0,-0.6486
0.248,0.657,0.095,-0.2732
0.22,0.78,0.0,-0.5256
0.158,0.842,0.0,-0.4939
0.0,1.0,0.0,0.0
0.309,0.691,0.0,-0.7003
0.0,1.0,0.0,0.0
0.065,0.894,0.041,-0.2344
0.0,0.909,0.091,0.0772
0.321,0.679,0.0,-0.7964
0.142,0.755,0.103,-0.5128
0.27,0.73,0.0,-0.5719
0.0,1.0,0.0,0.0
0.086,0.862,0.052,-0.3597
0.159,0.841,0.0,-0.6249
0.126,0.874,0.0,-0.6369
0.0,1.0,0.0,0.0
0.215,0.785,0.0,-0.6249
0.172,0.574,0.254,0.25
0.688,0.312,0.0,-0.6597
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.267,0.733,0.0,-0.3724
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.775,0.225,0.4404
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.211,0.789,0.0,-0.4939
0.0,0.58,0.42,0.4404
0.181,0.819,0.0,-0.4767
0.0,0.953,0.047,0.3182
0.123,0.733,0.144,0.1779
0.266,0.734,0.0,-0.7845
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.132,0.868,0.0,-0.4404
0.0,1.0,0.0,0.0
0.0,0.466,0.534,0.5334
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.565,0.435,0.0,-0.3818
0.0,1.0,0.0,0.0
0.103,0.845,0.053,-0.4939
0.128,0.872,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,0.856,0.144,0.4019
0.0,0.753,0.247,0.3182
0.0,1.0,0.0,0.0
0.358,0.642,0.0,-0.8316
0.0,0.87,0.13,0.2023
0.0,0.597,0.403,0.4019
0.0,0.829,0.171,0.5789
0.063,0.576,0.361,0.9081
0.0,1.0,0.0,0.0
0.0,0.613,0.387,0.743
0.0,0.535,0.465,0.8271
0.0,0.89,0.11,0.2732
0.417,0.583,0.0,-0.5106
0.0,0.773,0.227,0.4767
0.0,1.0,0.0,0.0
0.446,0.478,0.076,-0.8834
0.0,0.807,0.193,0.4767
0.338,0.662,0.0,-0.8256
0.0,1.0,0.0,0.0
0.0,0.847,0.153,0.2023
0.247,0.753,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,0.625,0.375,0.6597
0.498,0.398,0.104,-0.872
0.224,0.776,0.0,-0.3818
0.198,0.802,0.0,-0.5719
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.694,0.306,0.296
0.36,0.64,0.0,-0.5423
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.167,0.833,0.0,-0.4215
0.211,0.789,0.0,-0.34
0.071,0.848,0.081,0.0772
0.0,1.0,0.0,0.0
0.242,0.604,0.155,-0.5574
0.135,0.744,0.121,-0.1531
0.278,0.722,0.0,-0.4019
0.158,0.702,0.14,-0.1796
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.207,0.793,0.0,-0.6696
0.068,0.932,0.0,-0.296
0.446,0.457,0.097,-0.7269
0.396,0.604,0.0,-0.7096
0.0,0.862,0.138,0.6486
0.0,0.701,0.299,0.8047
0.12,0.601,0.279,0.4404
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.5994
0.231,0.769,0.0,-0.5106
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.306,0.694,0.0,-0.296
0.212,0.788,0.0,-0.836
0.25,0.75,0.0,-0.8402
0.0,0.745,0.255,0.34
0.082,0.884,0.034,-0.3818
0.266,0.734,0.0,-0.5719
0.0,1.0,0.0,0.0
0.286,0.714,0.0,-0.4939
0.2,0.8,0.0,-0.8403
0.221,0.779,0.0,-0.1779
0.0,0.784,0.216,0.296
0.061,0.696,0.244,0.5687
0.0,0.918,0.082,0.34
0.181,0.766,0.053,-0.7579
0.046,0.954,0.0,-0.0516
0.242,0.758,0.0,-0.4939
0.072,0.778,0.15,0.2484
0.06,0.885,0.055,-0.0516
0.0,1.0,0.0,0.0
0.088,0.783,0.129,-0.1027
0.0,1.0,0.0,0.0
0.0,0.847,0.153,0.4019
0.07,0.93,0.0,-0.0516
0.412,0.588,0.0,-0.2732
0.0,0.95,0.05,0.0387
0.055,0.806,0.139,0.3182
0.0,0.936,0.064,0.0258
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.375,0.625,0.0,-0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.286,0.714,0.0,-0.4939
0.0,0.894,0.106,0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.769,0.231,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.196,0.804,0.0,-0.296
0.0,0.678,0.322,0.4215
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.37,0.63,0.0,-0.6908
0.424,0.576,0.0,-0.7096
0.0,1.0,0.0,0.0
0.176,0.824,0.0,-0.4588
0.0,1.0,0.0,0.0
0.147,0.853,0.0,-0.2263
0.175,0.825,0.0,-0.7506
0.0,1.0,0.0,0.0
0.0,0.82,0.18,0.0258
0.219,0.723,0.058,-0.836
0.078,0.922,0.0,-0.296
0.154,0.794,0.052,-0.501
0.12,0.8,0.08,-0.1779
0.0,1.0,0.0,0.0
0.205,0.795,0.0,-0.4767
0.274,0.726,0.0,-0.7506
0.606,0.394,0.0,-0.8271
0.0,1.0,0.0,0.0
0.096,0.677,0.227,0.3182
0.37,0.63,0.0,-0.6908
0.0,1.0,0.0,0.0
0.343,0.657,0.0,-0.7783
0.0,0.493,0.507,0.8035
0.222,0.778,0.0,-0.25
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.437,0.563,0.0,-0.4767
0.0,1.0,0.0,0.0
0.188,0.625,0.188,0.0
0.242,0.758,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,0.916,0.084,0.0258
0.0,1.0,0.0,0.0
0.0,0.645,0.355,0.296
0.174,0.826,0.0,-0.4939
0.231,0.769,0.0,-0.5106
0.338,0.662,0.0,-0.5574
0.174,0.826,0.0,-0.2732
0.0,0.904,0.096,0.1513
0.0,1.0,0.0,0.0
0.259,0.741,0.0,-0.4939
0.0,0.748,0.252,0.4023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.043,0.957,0.0,-0.1027
0.459,0.541,0.0,-0.7769
0.545,0.455,0.0,-0.802
0.198,0.608,0.194,-0.0119
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.809,0.191,0.2235
0.0,1.0,0.0,0.0
0.247,0.753,0.0,-0.5574
0.118,0.882,0.0,-0.34
0.0,0.581,0.419,0.5574
0.217,0.783,0.0,-0.3612
0.144,0.718,0.138,-0.0258
0.0,0.71,0.29,0.5423
0.0,0.69,0.31,0.4019
0.0,0.698,0.302,0.3818
0.0,1.0,0.0,0.0
0.0,0.632,0.368,0.6597
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.568,0.432,0.4215
0.299,0.701,0.0,-0.6908
0.068,0.741,0.191,0.4588
0.0,0.698,0.302,0.3818
0.196,0.804,0.0,-0.296
0.0,1.0,0.0,0.0
0.423,0.577,0.0,-0.8428
0.0,1.0,0.0,0.0
0.0,0.794,0.206,0.3818
0.225,0.775,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,0.84,0.16,0.4329
0.0,1.0,0.0,0.0
0.232,0.536,0.232,0.0
0.113,0.887,0.0,-0.1027
0.311,0.689,0.0,-0.4023
0.0,0.635,0.365,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.217,0.51,0.272,0.1645
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.734,0.266,0.4404
0.0,0.859,0.141,0.2023
0.076,0.526,0.398,0.7579
0.283,0.717,0.0,-0.8074
0.129,0.744,0.127,-0.0119
0.0,0.69,0.31,0.5574
0.0,1.0,0.0,0.0
0.106,0.725,0.169,0.3182
0.0,1.0,0.0,0.0
0.105,0.849,0.046,-0.351
0.12,0.88,0.0,-0.3818
0.091,0.909,0.0,-0.25
0.0,0.887,0.113,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.909,0.091,0.4404
0.0,1.0,0.0,0.0
0.299,0.701,0.0,-0.6908
0.0,0.815,0.185,0.3612
0.0,0.842,0.158,0.4939
0.0,1.0,0.0,0.0
0.0,0.843,0.157,0.0772
0.0,1.0,0.0,0.0
0.492,0.508,0.0,-0.8297
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.368,0.632,0.0,-0.5423
0.3,0.7,0.0,-0.6466
0.231,0.769,0.0,-0.34
0.0,0.548,0.452,0.3182
0.302,0.698,0.0,-0.6369
0.384,0.616,0.0,-0.6808
0.286,0.714,0.0,-0.25
0.464,0.536,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,0.901,0.099,0.0258
0.0,1.0,0.0,0.0
0.0,0.795,0.205,0.2023
0.0,1.0,0.0,0.0
0.0,0.725,0.275,0.4215
0.0,0.738,0.262,0.296
0.0,0.794,0.206,0.3818
0.485,0.515,0.0,-0.6908
0.09,0.656,0.254,0.4588
0.0,1.0,0.0,0.0
0.212,0.737,0.051,-0.755
0.0,0.714,0.286,0.5574
0.286,0.714,0.0,-0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.531,0.469,0.0,-0.7783
0.0,0.822,0.178,0.0772
0.0,1.0,0.0,0.0
0.265,0.735,0.0,-0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.3,0.7,0.0,-0.4588
0.187,0.813,0.0,-0.3182
0.286,0.714,0.0,-0.5574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.68,0.32,0.5106
0.0,0.789,0.211,0.34
0.0,0.784,0.216,0.0258
0.091,0.909,0.0,-0.1531
0.152,0.76,0.088,-0.5719
0.0,1.0,0.0,0.0
0.148,0.852,0.0,-0.7964
0.125,0.875,0.0,-0.5106
0.0,1.0,0.0,0.0
0.0,0.903,0.097,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.098,0.902,0.0,-0.3818
0.589,0.411,0.0,-0.6486
0.508,0.492,0.0,-0.4767
0.0,0.714,0.286,0.4215
0.0,1.0,0.0,0.0
0.094,0.76,0.146,0.2263
0.0,1.0,0.0,0.0
0.0,0.769,0.231,0.4588
0.0,0.909,0.091,0.0258
0.0,0.795,0.205,0.5574
0.355,0.645,0.0,-0.6597
0.289,0.625,0.086,-0.5574
0.31,0.69,0.0,-0.4019
0.0,1.0,0.0,0.0
0.127,0.873,0.0,-0.8057
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.136,0.864,0.0,-0.296
0.149,0.851,0.0,-0.3506
0.312,0.688,0.0,-0.7783
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.52,0.333,0.147,-0.6808
0.438,0.562,0.0,-0.7906
0.589,0.411,0.0,-0.8225
0.123,0.877,0.0,-0.1027
0.0,0.595,0.405,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.193,0.807,0.0,-0.4767
0.329,0.429,0.243,-0.1531
0.0,0.839,0.161,0.3182
0.0,1.0,0.0,0.0
0.0,0.891,0.109,0.0258
0.0,1.0,0.0,0.0
0.0,0.927,0.073,0.0258
0.341,0.529,0.129,-0.5574
0.0,1.0,0.0,0.0
0.315,0.685,0.0,-0.5574
0.307,0.693,0.0,-0.4767
0.0,1.0,0.0,0.0
0.327,0.673,0.0,-0.5267
0.226,0.685,0.089,-0.4588
0.0,1.0,0.0,0.0
0.156,0.844,0.0,-0.34
0.47,0.53,0.0,-0.7351
0.0,1.0,0.0,0.0
0.367,0.633,0.0,-0.7003
0.136,0.864,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.405,0.595,0.0,-0.5267
0.223,0.647,0.129,-0.3182
0.117,0.611,0.272,0.4215
0.0,0.877,0.123,0.2732
0.0,1.0,0.0,0.0
0.0,0.775,0.225,0.4939
0.119,0.881,0.0,-0.4939
0.626,0.229,0.145,-0.743
0.246,0.635,0.119,-0.3818
0.268,0.732,0.0,-0.296
0.0,0.872,0.128,0.2263
0.789,0.211,0.0,-0.7579
0.0,1.0,0.0,0.0
0.315,0.685,0.0,-0.3182
0.315,0.685,0.0,-0.3182
0.294,0.706,0.0,-0.6124
0.0,0.945,0.055,0.1027
0.0,0.827,0.173,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.13,0.87,0.0,-0.2732
0.167,0.833,0.0,-0.1027
0.483,0.517,0.0,-0.6808
0.0,1.0,0.0,0.0
0.426,0.574,0.0,-0.6369
0.568,0.432,0.0,-0.7845
0.277,0.723,0.0,-0.3182
0.0,1.0,0.0,0.0
0.408,0.592,0.0,-0.7351
0.256,0.744,0.0,-0.4767
0.307,0.693,0.0,-0.4767
0.0,1.0,0.0,0.0
0.262,0.738,0.0,-0.4939
0.31,0.69,0.0,-0.4019
0.074,0.854,0.072,-0.0129
0.256,0.744,0.0,-0.4767
0.0,0.714,0.286,0.4215
0.135,0.865,0.0,-0.1027
0.272,0.526,0.202,-0.2023
0.0,1.0,0.0,0.0
0.385,0.615,0.0,-0.6124
0.0,0.789,0.211,0.5773
0.0,1.0,0.0,0.0
0.277,0.723,0.0,-0.3182
0.318,0.682,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.184,0.816,0.0,-0.4019
0.565,0.435,0.0,-0.6369
0.0,1.0,0.0,0.0
0.0,0.856,0.144,0.4019
0.37,0.63,0.0,-0.6908
0.137,0.863,0.0,-0.1877
0.126,0.719,0.156,0.128
0.0,0.667,0.333,0.25
0.239,0.761,0.0,-0.296
0.279,0.721,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.262,0.738,0.0,-0.5994
0.209,0.668,0.123,-0.3252
0.0,0.787,0.213,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.218,0.782,0.0,-0.5994
0.0,1.0,0.0,0.0
0.173,0.827,0.0,-0.3182
0.183,0.686,0.131,-0.2263
0.257,0.615,0.128,-0.3182
0.157,0.672,0.172,0.0516
0.144,0.719,0.138,-0.0258
0.199,0.638,0.163,-0.128
0.394,0.493,0.113,-0.6908
0.0,0.753,0.247,0.3875
0.0,1.0,0.0,0.0
0.136,0.714,0.149,0.0516
0.0,0.839,0.161,0.3182
0.0,1.0,0.0,0.0
0.083,0.83,0.087,0.0258
0.185,0.7,0.115,-0.1027
0.0,1.0,0.0,0.0
0.159,0.706,0.135,-0.1027
0.285,0.611,0.104,-0.7876
0.0,0.891,0.109,0.0258
0.0,0.839,0.161,0.3182
0.107,0.78,0.112,0.0258
0.211,0.789,0.0,-0.4939
0.0,0.864,0.136,0.0258
0.0,0.848,0.152,0.3612
0.078,0.922,0.0,-0.296
0.232,0.526,0.242,0.0258
0.0,1.0,0.0,0.0
0.293,0.707,0.0,-0.6597
0.0,1.0,0.0,0.0
0.25,0.61,0.14,-0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.16,0.84,0.0,-0.3167
0.346,0.654,0.0,-0.5719
0.313,0.687,0.0,-0.6249
0.0,1.0,0.0,0.0
0.0,0.762,0.238,0.3612
0.174,0.683,0.143,-0.128
0.0,1.0,0.0,0.0
0.231,0.612,0.156,-0.2732
0.079,0.787,0.135,0.128
0.112,0.714,0.173,0.0516
0.291,0.709,0.0,-0.6249
0.0,1.0,0.0,0.0
0.115,0.785,0.099,-0.0772
0.325,0.429,0.245,-0.3182
0.223,0.777,0.0,-0.3182
0.0,1.0,0.0,0.0
0.088,0.599,0.313,0.5994
0.283,0.717,0.0,-0.7717
0.0,0.813,0.187,0.3182
0.112,0.532,0.356,0.6808
0.171,0.829,0.0,-0.4767
0.194,0.806,0.0,-0.34
0.183,0.664,0.153,-0.1154
0.0,0.732,0.268,0.3744
0.112,0.777,0.112,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.375,0.625,0.0,-0.7351
0.113,0.769,0.118,0.0258
0.0,1.0,0.0,0.0
0.091,0.909,0.0,-0.2263
0.128,0.732,0.14,0.0516
0.0,1.0,0.0,0.0
0.102,0.791,0.107,0.0258
0.0,0.862,0.138,0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.172,0.828,0.0,-0.4019
0.365,0.635,0.0,-0.3182
0.248,0.752,0.0,-0.5106
0.0,1.0,0.0,0.0
0.175,0.825,0.0,-0.5267
0.323,0.677,0.0,-0.7351
0.141,0.747,0.112,-0.1779
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.156,0.844,0.0,-0.34
0.0,0.867,0.133,0.3182
0.123,0.877,0.0,-0.2732
0.0,0.839,0.161,0.3182
0.221,0.575,0.204,-0.1027
0.0,0.777,0.223,0.3182
0.0,0.874,0.126,0.3182
0.119,0.757,0.124,0.0258
0.0,1.0,0.0,0.0
0.238,0.762,0.0,-0.3612
0.221,0.779,0.0,-0.5267
0.216,0.784,0.0,-0.296
0.0,0.864,0.136,0.2617
0.0,0.827,0.173,0.3182
0.0,0.887,0.113,0.3182
0.0,0.887,0.113,0.3182
0.0,1.0,0.0,0.0
0.197,0.803,0.0,-0.4019
0.223,0.777,0.0,-0.3182
0.31,0.69,0.0,-0.6597
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.146,0.764,0.09,-0.2023
0.144,0.856,0.0,-0.4019
0.392,0.608,0.0,-0.7964
0.0,1.0,0.0,0.0
0.28,0.569,0.152,-0.4019
0.0,1.0,0.0,0.0
0.24,0.51,0.25,0.2987
0.0,1.0,0.0,0.0
0.141,0.859,0.0,-0.3182
0.0,0.897,0.103,0.3182
0.172,0.828,0.0,-0.4019
0.231,0.769,0.0,-0.4019
0.0,0.839,0.161,0.3182
0.0,1.0,0.0,0.0
0.197,0.803,0.0,-0.4019
0.286,0.714,0.0,-0.6808
0.244,0.756,0.0,-0.7003
0.286,0.714,0.0,-0.6808
0.117,0.67,0.212,0.1779
0.144,0.605,0.251,0.3182
0.0,0.696,0.304,0.5423
0.211,0.789,0.0,-0.34
0.231,0.769,0.0,-0.2732
0.0,0.769,0.231,0.5859
0.0,0.889,0.111,0.1877
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.14,0.86,0.0,-0.4767
0.125,0.776,0.099,-0.1531
0.082,0.918,0.0,-0.0191
0.206,0.794,0.0,-0.3252
0.307,0.693,0.0,-0.5499
0.0,1.0,0.0,0.0
0.103,0.735,0.162,0.296
0.425,0.575,0.0,-0.8126
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.815,0.185,0.3612
0.206,0.794,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.18,0.637,0.183,0.0108
0.137,0.863,0.0,-0.1511
0.137,0.863,0.0,-0.2263
0.0,0.674,0.326,0.4404
0.279,0.721,0.0,-0.4767
0.105,0.718,0.177,0.128
0.0,1.0,0.0,0.0
0.11,0.787,0.102,-0.0258
0.0,1.0,0.0,0.0
0.108,0.773,0.119,0.0516
0.0,0.827,0.173,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.877,0.123,0.2732
0.0,1.0,0.0,0.0
0.201,0.799,0.0,-0.3125
0.368,0.632,0.0,-0.7506
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.85,0.15,0.3182
0.0,0.847,0.153,0.4404
0.0,0.914,0.086,0.128
0.32,0.68,0.0,-0.6908
0.394,0.606,0.0,-0.8145
0.205,0.795,0.0,-0.4767
0.0,1.0,0.0,0.0
0.426,0.574,0.0,-0.6369
0.113,0.769,0.118,0.0258
0.0,0.798,0.202,0.5106
0.0,1.0,0.0,0.0
0.0,0.909,0.091,0.0258
0.0,1.0,0.0,0.0
0.139,0.861,0.0,-0.2732
0.256,0.744,0.0,-0.4767
0.0,0.769,0.231,0.5574
0.197,0.634,0.169,-0.1027
0.225,0.636,0.139,-0.3612
0.412,0.588,0.0,-0.743
0.243,0.757,0.0,-0.5423
0.0,1.0,0.0,0.0
0.0,0.868,0.132,0.1326
0.0,0.813,0.187,0.3182
0.0,0.859,0.141,0.3182
0.264,0.554,0.182,-0.0083
0.0,0.654,0.346,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.159,0.706,0.135,-0.1027
0.0,0.859,0.141,0.3182
0.0,1.0,0.0,0.0
0.0,0.867,0.133,0.3182
0.3,0.7,0.0,-0.7184
0.0,0.795,0.205,0.4767
0.149,0.851,0.0,-0.2732
0.418,0.452,0.13,-0.6249
0.231,0.769,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,0.88,0.12,0.2584
0.076,0.924,0.0,-0.0191
0.0,1.0,0.0,0.0
0.249,0.751,0.0,-0.5106
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.14,0.701,0.159,0.0772
0.084,0.723,0.193,0.4215
0.171,0.696,0.133,-0.1531
0.0,0.85,0.15,0.3182
0.274,0.558,0.168,-0.2732
0.267,0.547,0.186,0.0966
0.0,1.0,0.0,0.0
0.294,0.706,0.0,-0.6124
0.0,0.735,0.265,0.5574
0.0,0.839,0.161,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.093,0.749,0.159,0.3612
0.139,0.861,0.0,-0.2732
0.297,0.703,0.0,-0.5659
0.127,0.873,0.0,-0.2235
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.703,0.297,0.4215
0.0,0.82,0.18,0.5106
0.231,0.769,0.0,-0.4019
0.237,0.763,0.0,-0.7097
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.752,0.248,0.5106
0.127,0.873,0.0,-0.1531
0.0,0.633,0.367,0.7597
0.0,1.0,0.0,0.0
0.425,0.575,0.0,-0.8126
0.0,1.0,0.0,0.0
