neg,neu,pos,compound
0.333,0.667,0.0,-0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.389,0.611,0.0,-0.7906
0.381,0.619,0.0,-0.5719
0.379,0.621,0.0,-0.6705
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.291,0.709,0.0,-0.5719
0.159,0.58,0.261,0.34
0.239,0.761,0.0,-0.296
0.0,0.865,0.135,0.2584
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.369,0.631,0.0,-0.6249
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.439,0.561,0.0,-0.6908
0.0,0.839,0.161,0.3612
0.235,0.765,0.0,-0.6486
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.822,0.178,0.3802
0.0,0.833,0.167,0.34
0.0,0.904,0.096,0.1531
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.252,0.569,0.179,-0.2263
0.0,1.0,0.0,0.0
0.28,0.72,0.0,-0.5423
0.296,0.704,0.0,-0.7096
0.302,0.585,0.112,-0.5994
0.0,0.761,0.239,0.5719
0.0,0.78,0.22,0.308
0.286,0.627,0.086,-0.7269
0.299,0.701,0.0,-0.4574
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.12,0.88,0.0,-0.2924
0.0,1.0,0.0,0.0
0.0,0.59,0.41,0.7869
0.469,0.531,0.0,-0.6486
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.25
0.121,0.879,0.0,-0.296
0.0,1.0,0.0,0.0
0.257,0.743,0.0,-0.6369
0.0,1.0,0.0,0.0
0.369,0.462,0.169,-0.5994
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.82,0.18,0.431
0.13,0.87,0.0,-0.2023
0.31,0.69,0.0,-0.6705
0.355,0.645,0.0,-0.5267
0.18,0.82,0.0,-0.296
0.0,0.774,0.226,0.4449
0.0,1.0,0.0,0.0
0.0,0.75,0.25,0.25
0.225,0.775,0.0,-0.4404
0.199,0.801,0.0,-0.3595
0.0,0.797,0.203,0.3724
0.268,0.732,0.0,-0.6705
0.0,1.0,0.0,0.0
0.267,0.733,0.0,-0.2924
0.295,0.568,0.136,-0.4215
0.159,0.705,0.137,-0.0946
0.208,0.655,0.137,-0.2942
0.0,0.71,0.29,0.5994
0.468,0.532,0.0,-0.8316
0.0,0.794,0.206,0.3802
0.0,0.844,0.156,0.34
0.0,1.0,0.0,0.0
0.0,0.854,0.146,0.34
0.0,1.0,0.0,0.0
0.342,0.658,0.0,-0.3818
0.0,1.0,0.0,0.0
0.404,0.449,0.147,-0.7438
0.0,0.736,0.264,0.4973
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.346,0.654,0.0,-0.6486
0.0,1.0,0.0,0.0
0.535,0.465,0.0,-0.8481
0.0,0.769,0.231,0.5574
0.299,0.701,0.0,-0.5719
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.178,0.822,0.0,-0.3818
0.0,1.0,0.0,0.0
0.256,0.744,0.0,-0.4767
0.203,0.654,0.144,-0.2263
0.425,0.575,0.0,-0.5719
0.392,0.452,0.156,-0.6908
0.217,0.783,0.0,-0.5574
0.276,0.471,0.253,-0.34
0.0,0.556,0.444,0.6808
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.247,0.753,0.0,-0.5574
0.0,1.0,0.0,0.0
0.459,0.541,0.0,-0.7783
0.0,0.827,0.173,0.0772
0.339,0.661,0.0,-0.6249
0.181,0.694,0.125,-0.2023
0.273,0.727,0.0,-0.6705
0.0,1.0,0.0,0.0
0.18,0.82,0.0,-0.296
0.173,0.679,0.148,-0.1027
0.0,1.0,0.0,0.0
0.279,0.721,0.0,-0.4767
0.189,0.811,0.0,-0.5423
0.0,1.0,0.0,0.0
0.0,0.819,0.181,0.4767
0.211,0.647,0.142,-0.1531
0.191,0.609,0.2,0.0258
0.123,0.877,0.0,-0.1027
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.363,0.637,0.0,-0.6908
0.245,0.755,0.0,-0.4449
0.286,0.714,0.0,-0.6369
0.138,0.658,0.204,0.25
0.0,1.0,0.0,0.0
0.0,0.866,0.134,0.4767
0.256,0.591,0.153,-0.2732
0.0,1.0,0.0,0.0
0.322,0.468,0.211,-0.2263
0.514,0.486,0.0,-0.8126
0.182,0.584,0.234,0.2023
0.0,1.0,0.0,0.0
0.294,0.5,0.206,-0.1531
0.206,0.794,0.0,-0.3818
0.0,0.821,0.179,0.34
0.0,1.0,0.0,0.0
0.149,0.851,0.0,-0.2732
0.34,0.458,0.203,-0.2732
0.0,0.59,0.41,0.8672
0.189,0.811,0.0,-0.2732
0.171,0.829,0.0,-0.5106
0.284,0.546,0.169,-0.2732
0.0,0.69,0.31,0.5574
0.155,0.845,0.0,-0.296
0.0,0.864,0.136,0.2235
0.0,0.92,0.08,0.0772
0.0,0.837,0.163,0.4449
0.0,1.0,0.0,0.0
0.189,0.811,0.0,-0.3252
0.0,0.784,0.216,0.5106
0.0,0.869,0.131,0.2057
0.289,0.711,0.0,-0.6908
0.0,1.0,0.0,0.0
0.27,0.73,0.0,-0.4019
0.0,0.858,0.142,0.2057
0.122,0.878,0.0,-0.3612
0.153,0.847,0.0,-0.4019
0.0,1.0,0.0,0.0
0.238,0.762,0.0,-0.2924
0.13,0.87,0.0,-0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.119,0.693,0.188,0.1779
0.17,0.593,0.237,0.2263
0.107,0.893,0.0,-0.5574
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.361,0.639,0.0,-0.5448
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.171,0.829,0.0,-0.5106
0.104,0.896,0.0,-0.3252
0.0,1.0,0.0,0.0
0.269,0.57,0.161,-0.2732
0.191,0.617,0.191,0.0
0.157,0.843,0.0,-0.4215
0.0,0.892,0.108,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.838,0.162,0.4019
0.0,1.0,0.0,0.0
0.081,0.919,0.0,-0.296
0.0,1.0,0.0,0.0
0.161,0.839,0.0,-0.3612
0.1,0.9,0.0,-0.2732
0.0,0.806,0.194,0.5574
0.122,0.878,0.0,-0.2023
0.0,0.787,0.213,0.4019
0.264,0.736,0.0,-0.5106
0.0,1.0,0.0,0.0
0.515,0.152,0.334,-0.2942
0.0,1.0,0.0,0.0
0.163,0.419,0.418,0.82
0.0,0.825,0.175,0.5574
0.0,0.714,0.286,0.7184
0.0,1.0,0.0,0.0
0.171,0.829,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.406,0.594,0.0,-0.7039
0.217,0.657,0.126,-0.2023
0.0,1.0,0.0,0.0
0.293,0.707,0.0,-0.7003
0.294,0.706,0.0,-0.6124
0.174,0.596,0.23,0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.135,0.725,0.14,0.0258
0.268,0.732,0.0,-0.4449
0.0,0.82,0.18,0.5106
0.179,0.732,0.089,-0.2732
0.0,0.916,0.084,0.0951
0.28,0.629,0.091,-0.5119
0.363,0.637,0.0,-0.7506
0.11,0.89,0.0,-0.1531
0.333,0.667,0.0,-0.7184
0.0,0.74,0.26,0.4249
0.15,0.694,0.156,0.0258
0.0,1.0,0.0,0.0
0.128,0.872,0.0,-0.296
0.0,0.832,0.168,0.3875
0.0,1.0,0.0,0.0
0.0,0.797,0.203,0.3724
0.432,0.568,0.0,-0.872
0.163,0.667,0.17,0.0258
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.237,0.763,0.0,-0.4215
0.149,0.851,0.0,-0.5423
0.0,1.0,0.0,0.0
0.239,0.761,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,0.82,0.18,0.0258
0.0,1.0,0.0,0.0
0.0,0.714,0.286,0.6808
0.205,0.795,0.0,-0.4767
0.126,0.682,0.192,0.2649
0.236,0.764,0.0,-0.5719
0.0,1.0,0.0,0.0
0.178,0.658,0.164,-0.0516
0.0,0.807,0.193,0.3892
0.0,1.0,0.0,0.0
0.0,0.825,0.175,0.3724
0.0,1.0,0.0,0.0
0.2,0.8,0.0,-0.3612
0.289,0.634,0.077,-0.4588
0.167,0.833,0.0,-0.296
0.0,1.0,0.0,0.0
0.253,0.747,0.0,-0.5255
0.0,1.0,0.0,0.0
0.228,0.772,0.0,-0.6808
0.271,0.628,0.101,-0.5423
0.0,0.932,0.068,0.34
0.138,0.658,0.204,0.25
0.0,1.0,0.0,0.0
0.396,0.604,0.0,-0.7096
0.381,0.619,0.0,-0.5719
0.163,0.741,0.096,-0.2263
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.18,0.64,0.18,0.0
0.358,0.642,0.0,-0.8316
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.278,0.722,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.231,0.769,0.0,-0.4019
0.214,0.786,0.0,-0.4588
0.0,1.0,0.0,0.0
0.194,0.806,0.0,-0.5574
0.193,0.807,0.0,-0.4767
0.326,0.674,0.0,-0.4404
0.277,0.723,0.0,-0.3182
0.441,0.559,0.0,-0.7845
0.0,1.0,0.0,0.0
0.0,0.847,0.153,0.5574
0.0,0.885,0.115,0.296
0.0,0.676,0.324,0.8442
0.0,1.0,0.0,0.0
0.151,0.64,0.209,0.25
0.205,0.795,0.0,-0.5574
0.2,0.8,0.0,-0.4588
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.265,0.735,0.0,-0.5574
0.0,0.818,0.182,0.5994
0.0,1.0,0.0,0.0
0.129,0.699,0.172,0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.114,0.886,0.0,-0.2023
0.0,1.0,0.0,0.0
0.444,0.556,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.833,0.167,0.34
0.177,0.686,0.137,-0.1779
0.0,0.667,0.333,0.7184
0.0,1.0,0.0,0.0
0.223,0.777,0.0,-0.3182
0.0,0.704,0.296,0.6369
0.449,0.551,0.0,-0.6908
0.273,0.727,0.0,-0.3875
0.168,0.699,0.133,-0.1295
0.0,1.0,0.0,0.0
0.157,0.843,0.0,-0.4215
0.0,0.809,0.191,0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.2,0.593,0.207,0.0258
0.226,0.774,0.0,-0.3252
0.0,0.845,0.155,0.296
0.313,0.687,0.0,-0.6249
0.0,1.0,0.0,0.0
0.328,0.672,0.0,-0.5994
0.153,0.847,0.0,-0.4404
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.138,0.862,0.0,-0.4391
0.0,1.0,0.0,0.0
0.292,0.708,0.0,-0.5106
0.0,0.769,0.231,0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.848,0.152,0.0191
0.388,0.612,0.0,-0.6908
0.0,0.865,0.135,0.3252
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.444,0.556,0.0,-0.6808
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.205,0.641,0.154,-0.2023
0.0,1.0,0.0,0.0
0.538,0.462,0.0,-0.8591
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.394,0.606,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,0.843,0.157,0.0772
0.31,0.69,0.0,-0.4019
0.0,0.804,0.196,0.296
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.2,0.647,0.153,-0.2023
0.0,1.0,0.0,0.0
0.177,0.823,0.0,-0.4215
0.427,0.573,0.0,-0.7717
0.101,0.725,0.174,0.25
0.315,0.685,0.0,-0.5574
0.0,1.0,0.0,0.0
0.288,0.45,0.261,-0.0772
0.379,0.621,0.0,-0.7269
0.297,0.413,0.29,-0.0217
0.071,0.929,0.0,-0.0191
0.0,1.0,0.0,0.0
0.526,0.474,0.0,-0.875
0.0,1.0,0.0,0.0
0.394,0.493,0.113,-0.6908
0.189,0.684,0.126,-0.296
0.0,0.714,0.286,0.5574
0.0,1.0,0.0,0.0
0.324,0.676,0.0,-0.802
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.155,0.845,0.0,-0.296
0.238,0.762,0.0,-0.5213
0.0,1.0,0.0,0.0
0.391,0.609,0.0,-0.6705
0.0,1.0,0.0,0.0
0.205,0.795,0.0,-0.4767
0.0,1.0,0.0,0.0
0.394,0.606,0.0,-0.7579
0.128,0.872,0.0,-0.296
0.0,1.0,0.0,0.0
0.11,0.89,0.0,-0.1531
0.16,0.84,0.0,-0.2732
0.0,1.0,0.0,0.0
0.125,0.875,0.0,-0.25
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.161,0.839,0.0,-0.3612
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.448,0.552,0.0,-0.7579
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.156,0.844,0.0,-0.34
0.0,1.0,0.0,0.0
0.0,0.832,0.168,0.2057
0.31,0.69,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.315,0.685,0.0,-0.3182
0.0,0.631,0.369,0.4767
0.0,1.0,0.0,0.0
0.0,0.891,0.109,0.0258
0.167,0.833,0.0,-0.1027
0.0,0.803,0.197,0.4019
0.0,0.855,0.145,0.1779
0.237,0.763,0.0,-0.4767
0.0,0.92,0.08,0.0772
0.159,0.732,0.11,-0.2023
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.342,0.658,0.0,-0.6369
0.306,0.694,0.0,-0.5106
0.404,0.596,0.0,-0.7269
0.0,0.769,0.231,0.4023
0.112,0.888,0.0,-0.2263
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.274,0.726,0.0,-0.5267
0.0,0.915,0.085,0.1027
0.0,1.0,0.0,0.0
0.295,0.705,0.0,-0.4449
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.256,0.744,0.0,-0.4767
0.422,0.578,0.0,-0.7925
0.378,0.622,0.0,-0.8074
0.097,0.903,0.0,-0.1027
0.156,0.638,0.206,0.1779
0.0,0.761,0.239,0.296
0.145,0.855,0.0,-0.296
0.0,1.0,0.0,0.0
0.217,0.783,0.0,-0.3612
0.364,0.636,0.0,-0.6124
0.346,0.654,0.0,-0.6486
0.0,0.811,0.189,0.2023
0.0,1.0,0.0,0.0
0.145,0.855,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,0.699,0.301,0.6808
0.0,1.0,0.0,0.0
0.0,0.752,0.248,0.5106
0.208,0.792,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,0.901,0.099,0.1655
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.802,0.198,0.6369
0.0,0.898,0.102,0.2584
0.0,1.0,0.0,0.0
0.31,0.69,0.0,-0.5574
0.098,0.8,0.102,0.0258
0.238,0.762,0.0,-0.6486
0.0,0.915,0.085,0.1027
0.0,1.0,0.0,0.0
0.282,0.571,0.146,-0.5859
0.0,0.839,0.161,0.3182
0.0,1.0,0.0,0.0
0.132,0.709,0.159,0.1396
0.137,0.789,0.073,-0.4939
0.0,1.0,0.0,0.0
0.0,0.794,0.206,0.0772
0.246,0.754,0.0,-0.7805
0.252,0.748,0.0,-0.6597
0.0,0.82,0.18,0.3182
0.179,0.662,0.159,-0.0772
0.126,0.605,0.27,0.4767
0.0,0.879,0.121,0.296
0.0,0.779,0.221,0.3724
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.136,0.864,0.0,-0.4199
0.1,0.9,0.0,-0.4404
0.0,0.855,0.145,0.2584
0.0,1.0,0.0,0.0
0.286,0.714,0.0,-0.25
0.208,0.675,0.116,-0.6305
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.104,0.896,0.0,-0.296
0.0,0.741,0.259,0.4215
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.345,0.655,0.0,-0.7003
0.165,0.714,0.121,-0.25
0.0,1.0,0.0,0.0
0.0,0.872,0.128,0.3612
0.196,0.804,0.0,-0.296
0.173,0.67,0.156,-0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.659,0.341,0.4767
0.341,0.659,0.0,-0.4767
0.143,0.688,0.169,0.1275
0.205,0.795,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.119,0.703,0.178,0.2732
0.0,0.775,0.225,0.4939
0.0,1.0,0.0,0.0
0.335,0.558,0.107,-0.7446
0.0,0.837,0.163,0.4449
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.304,0.696,0.0,-0.5859
0.545,0.455,0.0,-0.8555
0.144,0.647,0.209,0.3182
0.0,0.894,0.106,0.0772
0.0,1.0,0.0,0.0
0.0,0.893,0.107,0.0191
0.284,0.601,0.115,-0.4767
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.245,0.755,0.0,-0.5994
0.0,1.0,0.0,0.0
0.145,0.782,0.073,-0.3182
0.0,0.741,0.259,0.4215
0.0,0.843,0.157,0.0772
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.885,0.115,0.0772
0.328,0.672,0.0,-0.5994
0.17,0.83,0.0,-0.6705
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.804,0.196,0.296
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.184,0.816,0.0,-0.3089
0.0,0.645,0.355,0.5106
0.333,0.667,0.0,-0.6705
0.0,0.92,0.08,0.0772
0.0,0.813,0.187,0.3182
0.247,0.753,0.0,-0.3182
0.0,1.0,0.0,0.0
0.188,0.812,0.0,-0.4168
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.667,0.333,0.7184
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.16,0.84,0.0,-0.2732
0.244,0.611,0.144,-0.3208
0.205,0.795,0.0,-0.4767
0.16,0.84,0.0,-0.3954
0.0,0.816,0.184,0.357
0.151,0.658,0.191,0.1531
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.494,0.506,0.6249
0.0,1.0,0.0,0.0
0.587,0.413,0.0,-0.7964
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.279,0.721,0.0,-0.4767
0.51,0.49,0.0,-0.743
0.13,0.87,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,0.769,0.231,0.5574
0.138,0.692,0.17,0.128
0.2,0.636,0.164,-0.1027
0.0,1.0,0.0,0.0
0.281,0.592,0.126,-0.4847
0.0,0.783,0.217,0.1695
0.279,0.721,0.0,-0.4767
0.122,0.878,0.0,-0.2023
0.245,0.755,0.0,-0.3818
0.409,0.591,0.0,-0.7377
0.162,0.838,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.171,0.829,0.0,-0.4767
0.29,0.71,0.0,-0.6705
0.328,0.672,0.0,-0.5994
0.279,0.721,0.0,-0.4767
0.0,1.0,0.0,0.0
0.227,0.667,0.106,-0.4767
0.0,1.0,0.0,0.0
0.211,0.789,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,0.828,0.172,0.4404
0.0,1.0,0.0,0.0
0.196,0.804,0.0,-0.296
0.0,1.0,0.0,0.0
0.241,0.759,0.0,-0.5423
0.0,1.0,0.0,0.0
0.0,0.792,0.208,0.2748
0.126,0.8,0.074,-0.2263
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.449,0.551,0.0,-0.6908
0.0,1.0,0.0,0.0
0.124,0.876,0.0,-0.4019
0.0,1.0,0.0,0.0
0.282,0.589,0.129,-0.5615
0.0,1.0,0.0,0.0
0.098,0.902,0.0,-0.3612
0.0,0.858,0.142,0.357
0.12,0.71,0.169,0.2263
0.0,1.0,0.0,0.0
0.11,0.89,0.0,-0.3818
0.0,1.0,0.0,0.0
0.182,0.719,0.099,-0.34
0.091,0.909,0.0,-0.1027
0.0,0.746,0.254,0.5267
0.0,0.63,0.37,0.5719
0.302,0.698,0.0,-0.4404
0.379,0.621,0.0,-0.6705
0.394,0.606,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.541,0.459,0.0,-0.7096
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.22,0.78,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,0.737,0.263,0.3612
0.558,0.442,0.0,-0.743
0.0,1.0,0.0,0.0
0.279,0.721,0.0,-0.4767
0.224,0.776,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.783,0.217,0.4158
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.085,0.915,0.0,-0.0516
0.0,1.0,0.0,0.0
0.229,0.771,0.0,-0.631
0.121,0.879,0.0,-0.296
0.22,0.78,0.0,-0.4767
0.286,0.714,0.0,-0.6597
0.0,1.0,0.0,0.0
0.0,0.756,0.244,0.4404
0.0,1.0,0.0,0.0
0.0,0.859,0.141,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.211,0.789,0.0,-0.34
0.0,0.77,0.23,0.5096
0.356,0.495,0.149,-0.6808
0.0,0.722,0.278,0.4019
0.466,0.534,0.0,-0.7269
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.375,0.625,0.0,-0.5574
0.195,0.69,0.115,-0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.192,0.808,0.0,-0.2263
0.187,0.723,0.09,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.474,0.526,0.0,-0.5574
0.0,1.0,0.0,0.0
0.403,0.597,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.084,0.916,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.87,0.13,0.2732
0.0,0.711,0.289,0.6244
0.223,0.711,0.066,-0.6249
0.0,1.0,0.0,0.0
0.104,0.719,0.177,0.3208
0.049,0.862,0.089,0.2235
0.0,1.0,0.0,0.0
0.184,0.816,0.0,-0.5574
0.322,0.573,0.106,-0.709
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.248,0.752,0.0,-0.765
0.0,1.0,0.0,0.0
0.391,0.609,0.0,-0.8639
0.306,0.594,0.1,-0.6705
0.155,0.845,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.852,0.148,0.3818
0.237,0.763,0.0,-0.4767
